disease,f1,rouge1,rouge2,rougeL,bleu4
藏毛脓肿的西医治疗方法有哪些。,0.0304568527918781,0.0205655478221804,0.0,0.0205655478221804,0.0068386272112083
继发性网状青斑的西医治疗方法有哪些。,0.0479999999999999,0.037837832929146,0.0,0.037837832929146,0.0109006665044101
蹰囊炎的西医治疗方法有哪些。,0.0365535248041775,0.0264550215356522,0.0,0.0264550215356522,0.0094080583437978
血栓性血小板减少性紫癜的西医治疗方法有哪些。,0.2456140350877192,0.2394678443932922,0.0762463293605579,0.2039911259897445,0.0248180654077035
造瘘口旁疝的西医治疗方法有哪些。,0.0383795309168443,0.030172409034725,0.0,0.030172409034725,0.0075488206800636
肺曲霉病的西医治疗方法有哪些。,0.0334928229665071,0.0242130704482065,0.0,0.0242130704482065,0.0062662418902959
妊娠合并巨幼细胞贫血的西医治疗方法有哪些。,0.0415800415800415,0.0336134408231239,0.0,0.0336134408231239,0.0086510765254933
瘢痕性脱发的西医治疗方法有哪些。,0.0499999999999999,0.0406091321877663,0.0,0.0406091321877663,0.0095539142249174
狭颅症的西医治疗方法有哪些。,0.3237597911227153,0.3183023823523701,0.0567612638515504,0.2281167059597972,0.0186919951516466
乳房纤维瘤的西医治疗方法有哪些。,0.0992907801418439,0.0911270938147901,0.0067001627523468,0.0863309307452457,0.0073633231144428
肱动脉损伤的西医治疗方法有哪些。,0.0368098159509202,0.0249221133859347,0.0,0.0249221133859347,0.0111929525488203
肺炎支原体性脑炎的西医治疗方法有哪些。,0.2344497607655502,0.2276029010124935,0.0756578899944276,0.1743341358793216,0.0245272045986272
柯萨奇病毒疹的西医治疗方法有哪些。,0.2455242966751918,0.2383419641375608,0.0503597073094694,0.170984451184193,0.0176990411121997
先天性腰部脊柱裂不伴脑积水的西医治疗方法有哪些。,0.0788863109048723,0.0705882306602079,0.0063091434100784,0.0564705836013844,0.0061178159979359
脱水的西医治疗方法有哪些。,0.0476190476190476,0.0346020711509687,0.0,0.0346020711509687,0.0134081837701117
金属烟热的西医治疗方法有哪些。,0.121405750798722,0.1103896054370469,0.0046296249421343,0.084415579463021,0.0125911327987448
载距突骨折的西医治疗方法有哪些。,0.1558441558441558,0.1487964941405514,0.014556035798963,0.1137855532215143,0.0112270389338186
跗骨骨折的西医治疗方法有哪些。,0.0229885057471264,0.0116618025812395,0.0,0.0116618025812395,0.0063048488329429
前列腺损伤的西医治疗方法有哪些。,0.0321100917431192,0.0232018514017483,0.0,0.0232018514017483,0.0066440127306897
重度吸入性损伤的西医治疗方法有哪些。,0.2595870206489675,0.2522522472577082,0.0538302228081054,0.2342342292396902,0.0288387359120362
骨雅司病的西医治疗方法有哪些。,0.0524344569288389,0.0381679339968539,0.0,0.0381679339968539,0.0155345296354109
创伤性窒息的西医治疗方法有哪些。,0.2052505966587112,0.1985472106983098,0.0329489242625173,0.1598062906014576,0.0137345602552445
急性脊柱关节炎的西医治疗方法有哪些。,0.0788381742738589,0.0714285667153629,0.0083681959654485,0.067226886043094,0.0053318971549358
先天性脊髓发育不良的西医治疗方法有哪些。,0.0950226244343891,0.0869565170617223,0.0154798712905822,0.0732265399450175,0.0087492981612597
腰椎间盘创伤性退变的西医治疗方法有哪些。,0.0666666666666666,0.0581113753880251,0.0,0.0484261453638121,0.00682203873154
缺钾性低钾血症的西医治疗方法有哪些。,0.2666666666666666,0.2598870009448115,0.0530302981508986,0.2203389783459415,0.0199487189365838
复发性外阴阴道念珠菌病的西医治疗方法有哪些。,0.0267857142857142,0.0180586860588346,0.0,0.0180586860588346,0.0060848205944884
陈旧性眶骨骨折的西医治疗方法有哪些。,0.028169014084507,0.0171428521900422,0.0,0.0171428521900422,0.0083592588203672
生殖器疱疹的西医治疗方法有哪些。,0.2079510703363914,0.2173912993480191,0.0204081582816338,0.1863353987269011,0.0082095989824179
异常神经支配眼球运动异常的西医治疗方法有哪些。,0.0275482093663911,0.0168067176909994,0.0,0.0168067176909994,0.0088388400603184
进行性骨化性肌炎的西医治疗方法有哪些。,0.0492170022371364,0.0409090862215914,0.0,0.0409090862215914,0.0031024117654337
脑动脉瘤的西医治疗方法有哪些。,0.0404624277456647,0.0293255082433079,0.0,0.0293255082433079,0.0081459296199483
烦扰型人格障碍的西医治疗方法有哪些。,0.2489270386266094,0.2429501038513841,0.0759124039770262,0.186550971530343,0.0197947010295692
疱疹病毒性虹膜炎的西医治疗方法有哪些。,0.1330376940133037,0.1258426919988892,0.0060514324187705,0.1078651639090016,0.0116838683174661
痉挛型双瘫的西医治疗方法有哪些。,0.0293255131964809,0.0178571379210968,0.0,0.0178571379210968,0.0109683046746902
孔源性视网膜脱离的西医治疗方法有哪些。,0.0599078341013825,0.0514018646786841,0.0,0.0514018646786841,0.0050895224605089
右侧输卵管不全梗阻的西医治疗方法有哪些。,0.0418410041841004,0.0338983005246343,0.0,0.0338983005246343,0.006732007565958
蛛网膜下腔出血后遗症的西医治疗方法有哪些。,0.1491841491841491,0.1415094292185833,0.0224719051602957,0.108490561294055,0.0165109936898986
伸膝装置损伤的西医治疗方法有哪些。,0.0856531049250535,0.077922073293979,0.0029239717778627,0.0606060559779617,0.0091282817674187
亚急性坏死性脊髓炎的西医治疗方法有哪些。,0.1576576576576576,0.1506849267086801,0.0031545692202705,0.1050228262520591,0.0121121504023803
开合的西医治疗方法有哪些。,0.2285714285714285,0.2216867421784294,0.0670926468127676,0.1831325253109596,0.0135492533560559
严重尿道下裂的西医治疗方法有哪些。,0.0677966101694915,0.0573065854106292,0.0,0.0573065854106292,0.0096972477259874
滴虫性外阴炎的西医治疗方法有哪些。,0.03954802259887,0.028653290227503,0.0,0.028653290227503,0.0093845795017012
腺样体肥大的西医治疗方法有哪些。,0.0537897310513447,0.044554450604353,0.0,0.044554450604353,0.0033935547038364
过敏性结膜炎的西医治疗方法有哪些。,0.0759493670886075,0.0666666617488498,0.010101005119378,0.0564102514924396,0.0045681699972365
强酸类中毒的西医治疗方法有哪些。,0.0597701149425287,0.0511627858227154,0.0031347912441977,0.0511627858227154,0.0080732146807909
红皮病型药疹的西医治疗方法有哪些。,0.0506912442396313,0.0419580371452018,0.0,0.0372960324831973,0.0080585000671204
子宫颈赘生物的西医治疗方法有哪些。,0.0429447852760736,0.0311526429790091,0.0,0.0311526429790091,0.012725508506395
外阴-阴道-牙龈综合征的西医治疗方法有哪些。,0.0422960725075528,0.0303951318169648,0.0,0.0303951318169648,0.0056281998925482
心包继发恶性肿瘤的西医治疗方法有哪些。,0.0356083086053412,0.0240963805603145,0.0,0.0240963805603145,0.0106933480922977
早产儿(孕期等于或大于28整周，但小于32整周)的西医治疗方法有哪些。,0.2297297297297297,0.2237442874677343,0.0553745879365833,0.1689497669197891,0.0242908630816636
颌面部神经纤维瘤的西医治疗方法有哪些。,0.0330969267139479,0.0239808103960582,0.0,0.0239808103960582,0.0026695368304739
胎儿食管闭锁的西医治疗方法有哪些。,0.0343980343980343,0.0248138908888063,0.0,0.0248138908888063,0.0070523750326246
清洁剂(洗涤剂)中毒的西医治疗方法有哪些。,0.053475935828877,0.0433604286493201,0.0,0.0433604286493201,0.0127667439398505
腹直肌断裂的西医治疗方法有哪些。,0.04,0.0271186390692338,0.0,0.0271186390692338,0.0039064388357587
原发性生殖器疱疹的西医治疗方法有哪些。,0.1938775510204081,0.1865284924932214,0.0531914843693103,0.1606217567419261,0.0185257650544687
埃可病毒性脑炎的西医治疗方法有哪些。,0.0443458980044345,0.0361173767815383,0.0,0.0361173767815383,0.0078620648514018
新生儿脑室内出血(IV级)的西医治疗方法有哪些。,0.0792540792540792,0.070588230366118,0.0030911851096449,0.0611764656602356,0.0183696761970346
结膜息肉的西医治疗方法有哪些。,0.2702702702702703,0.2630136939547383,0.0472727224800666,0.2191780775163821,0.0217934932910834
急性胃肠炎的西医治疗方法有哪些。,0.2451923076923076,0.2384428177896176,0.0479233178217094,0.1849148372543379,0.016623193918359
正常位输尿管膨出的西医治疗方法有哪些。,0.0319488817891373,0.019480514481364,0.0,0.019480514481364,0.0099762136950023
机械性肠梗阻的西医治疗方法有哪些。,0.048076923076923,0.0389294358226632,0.0,0.0389294358226632,0.0061577966078032
脑桥中央髓鞘溶解症的西医治疗方法有哪些。,0.0335429769392033,0.0254777022941665,0.0027855104420054,0.0254777022941665,0.0055899188012029
上腔静脉阻塞综合征的西医治疗方法有哪些。,0.0425531914893617,0.0288808614406556,0.0,0.0288808614406556,0.0138009037335872
肠系膜粘连的西医治疗方法有哪些。,0.2170900692840646,0.2107728290259915,0.0408163216238801,0.1639344215318464,0.0133637145835537
肾静脉损伤的西医治疗方法有哪些。,0.0138888888888888,0.0,0.0,0.0,0.0037179828806198
紫癜性肾炎的西医治疗方法有哪些。,0.0394088669950738,0.0299999953645007,0.0,0.0299999953645007,0.0088377560818357
虹膜铁质沉着症的西医治疗方法有哪些。,0.041343669250646,0.0314960580252279,0.0,0.0314960580252279,0.0085519331359385
人工气胸的西医治疗方法有哪些。,0.035264483627204,0.0255101992410723,0.0,0.0255101992410723,0.0102135838953925
肠球菌败血症的西医治疗方法有哪些。,0.0444444444444444,0.0323624545482355,0.0,0.0323624545482355,0.0116093906357015
暴露性角膜炎的西医治疗方法有哪些。,0.1042944785276073,0.0934579389606082,0.0043478212458466,0.080996879770577,0.0131411134391794
葡萄球菌败血症的西医治疗方法有哪些。,0.048780487804878,0.0396039559137589,0.0,0.0396039559137589,0.0064839528008438
1型糖尿病性胰岛素相关性神经炎的西医治疗方法有哪些。,0.0171919770773638,0.005830898799654,0.0,0.005830898799654,0.0047312937510437
皮肤色素沉着的西医治疗方法有哪些。,0.2309711286089238,0.2234042504464691,0.0642857093138396,0.1861702078932776,0.0199531743897346
腹腔恶性肿瘤的西医治疗方法有哪些。,0.03954802259887,0.0286532901736447,0.0,0.0286532901736447,0.011384760015322
萎缩性喉炎的西医治疗方法有哪些。,0.0376175548589341,0.025641020648423,0.0,0.025641020648423,0.0110458807300058
肺水肿的西医治疗方法有哪些。,0.033096926713948,0.0240384568630972,0.0,0.0240384568630972,0.0074776900119689
持续性角膜上皮缺损的西医治疗方法有哪些。,0.0222717149220489,0.0179775233577591,0.0,0.0179775233577591,0.0032619576503804
乳糜尿的西医治疗方法有哪些。,0.310077519379845,0.3036649166338643,0.064516124115505,0.2198952831260109,0.0244213361599469
多基因性高胆固醇血症的西医治疗方法有哪些。,0.1588089330024814,0.1515151465478014,0.0223285436458781,0.106060601093256,0.0125115120331997
跟骨后滑囊炎的西医治疗方法有哪些。,0.0406779661016949,0.0275862019824027,0.0,0.0275862019824027,0.0147763081093756
轻型流行性乙型脑炎的西医治疗方法有哪些。,0.0364741641337385,0.024691353026407,0.0,0.024691353026407,0.0100080955092447
硬膜下积液的西医治疗方法有哪些。,0.1042654028436018,0.0959232568693824,0.006644513535174,0.0719424415216606,0.0091958733045431
淋球菌性肺炎的西医治疗方法有哪些。,0.0346820809248554,0.0235294069102086,0.0,0.0235294069102086,0.0079302378443311
松果体交界性肿瘤的西医治疗方法有哪些。,0.0133333333333333,0.0044943771426893,0.0,0.0044943771426893,0.0031597950587242
胫骨远端良性骨肿瘤的西医治疗方法有哪些。,0.2814814814814815,0.2756892184039045,0.049099831449718,0.2005012484790926,0.018306642065065
小脑继发恶性肿瘤的西医治疗方法有哪些。,0.0166666666666666,0.0084210477842465,0.0,0.0084210477842465,0.0029038081908166
轻度远视的西医治疗方法有哪些。,0.3544303797468354,0.3529411716747012,0.0797448118256351,0.2301790233371054,0.0191715691673439
肋骨多发性骨折的西医治疗方法有哪些。,0.04375,0.0317460267775266,0.0,0.0317460267775266,0.0164179288039263
下咽后壁恶性肿瘤的西医治疗方法有哪些。,0.0358744394618834,0.027210879498358,0.0,0.027210879498358,0.0056728544119057
物质毒性效应的西医治疗方法有哪些。,0.0350877192982456,0.026726053069182,0.0,0.026726053069182,0.006710122237311
鼻部复合痣的西医治疗方法有哪些。,0.044280442804428,0.0300751830106288,0.0,0.0300751830106288,0.0141892678742453
职业黑变病的西医治疗方法有哪些。,0.0437636761487965,0.0354767135569644,0.0,0.0354767135569644,0.0069088659646606
结肠多处损伤的西医治疗方法有哪些。,0.1297709923664122,0.116731512870142,0.0102301746419783,0.1089494117028268,0.0052525309905732
创伤性空气栓塞的西医治疗方法有哪些。,0.0449438202247191,0.0364464647072198,0.0,0.0364464647072198,0.0070235283789581
尿道下裂的西医治疗方法有哪些。,0.0212765957446808,0.0072202117504496,0.0,0.0072202117504496,0.0057180902029879
胎儿肢体畸形的西医治疗方法有哪些。,0.0387096774193548,0.0262295032122557,0.0,0.0262295032122557,0.0098681159088361
结肠恶性肿瘤的西医治疗方法有哪些。,0.0434782608695652,0.0330578463098308,0.0,0.0330578463098308,0.0107487247768107
骨不明病变的西医治疗方法有哪些。,0.0485436893203883,0.0393120344318414,0.0,0.0393120344318414,0.0076516926893172
硬腭恶性肿瘤的西医治疗方法有哪些。,0.0383386581469648,0.0259740216117818,0.0,0.0259740216117818,0.007645102063872
颅内硬膜下肉芽肿的西医治疗方法有哪些。,0.02803738317757,0.0188679197740533,0.0,0.0188679197740533,0.0042278167768398
外阴肿物的西医治疗方法有哪些。,0.0327868852459016,0.0283687895475867,0.0,0.0283687895475867,0.0063584833026816
面骨骨质增生的西医治疗方法有哪些。,0.125,0.1142857093172085,0.0129032210330922,0.1015872966187959,0.0071641664780261
喉交界性肿瘤的西医治疗方法有哪些。,0.0313479623824451,0.0191082754497151,0.0,0.0191082754497151,0.0095748979754976
致密性骨炎的西医治疗方法有哪些。,0.0365853658536585,0.024767796861468,0.0,0.024767796861468,0.0105953399160514
关节囊扩张伴关节盘附着松弛的西医治疗方法有哪些。,0.0609418282548476,0.0502793246777571,0.0,0.0502793246777571,0.0030955868424679
胰十二指肠动静脉畸形的西医治疗方法有哪些。,0.0371517027863777,0.0251572277241812,0.0,0.0251572277241812,0.0032940308648484
色素性毛表皮痣的西医治疗方法有哪些。,0.0403022670025188,0.0306905321082418,0.0,0.0306905321082418,0.0061712248969561
阴道腺癌的西医治疗方法有哪些。,0.2536585365853658,0.2469135756641976,0.0522875769249545,0.1827160448000001,0.0173451133078849
创伤性腹膜后血肿的西医治疗方法有哪些。,0.0398860398860398,0.028901729141636,0.0,0.028901729141636,0.0099843534175572
自身免疫性溶血性贫血的西医治疗方法有哪些。,0.0482758620689655,0.0350877142988003,0.0,0.0350877142988003,0.0127480066976908
股骨远端骨软骨骨折的西医治疗方法有哪些。,0.0385542168674698,0.0292682879923862,0.0,0.0292682879923862,0.004419133963877
过度换气综合征的西医治疗方法有哪些。,0.2409090909090909,0.2344827539462545,0.0588235245463873,0.1885057424520017,0.0263712086943759
题下颌关节损伤的西医治疗方法有哪些。,0.0490797546012269,0.0373831725705308,0.0,0.0373831725705308,0.0059767558420064
新生儿脑白质损伤的西医治疗方法有哪些。,0.2925659472422062,0.287104617925776,0.0566929083868316,0.2287104573418344,0.0222460081760921
手术后肺功能不全的西医治疗方法有哪些。,0.0346320346320346,0.0262582010397951,0.0,0.0262582010397951,0.0075896021319947
纵隔疝的西医治疗方法有哪些。,0.0277136258660508,0.018691584432375,0.0,0.018691584432375,0.0046334093990173
萎缩纹的西医治疗方法有哪些。,0.0245098039215686,0.0148883326709742,0.0,0.0148883326709742,0.0038279666305741
股浅动脉闭塞的西医治疗方法有哪些。,0.0338028169014084,0.0228571378675929,0.0,0.0228571378675929,0.0038008721213482
肠间脓肿的西医治疗方法有哪些。,0.0352112676056338,0.0215053713909133,0.0,0.0215053713909133,0.0106710551551325
掌指关节脱位的西医治疗方法有哪些。,0.0334928229665071,0.0242718401734384,0.0,0.0242718401734384,0.0057177140047998
急性牙髓炎的西医治疗方法有哪些。,0.0407124681933842,0.0309278303970939,0.0,0.0309278303970939,0.0064113271646661
妊娠合并高血压心脏病的西医治疗方法有哪些。,0.2374429223744292,0.2309468772461319,0.0447093839717845,0.1939953760913975,0.0194296402040587
窦道的西医治疗方法有哪些。,0.1866666666666666,0.178861783754526,0.0392156813516175,0.157181566952358,0.0108305432523881
经皮肺动静脉瘘栓塞术后再通的西医治疗方法有哪些。,0.0466200466200466,0.0377358442920084,0.003231012873969,0.0377358442920084,0.0062850413874705
骨盆交界性骨肿瘤的西医治疗方法有哪些。,0.0306122448979591,0.0206718296256246,0.0,0.0206718296256246,0.0076997475252645
下颊沟恶性肿瘤的西医治疗方法有哪些。,0.0267379679144385,0.0162601577973148,0.0,0.0162601577973148,0.0058837660242309
软骨退行性变的西医治疗方法有哪些。,0.2835443037974683,0.2776349566254519,0.0737179438001318,0.1696658049545008,0.0324212650622717
心脏血管肉瘤的西医治疗方法有哪些。,0.3693379790940766,0.3617021227704844,0.0827586159281281,0.2907801369548816,0.0785327669601455
坏死性筋膜炎的西医治疗方法有哪些。,0.0379746835443038,0.0258064466380862,0.0,0.0258064466380862,0.0114792069311228
小脑蚓部恶性肿瘤的西医治疗方法有哪些。,0.0287081339712918,0.0193704550590096,0.0,0.0193704550590096,0.0078901403611146
三尖瓣赘生物的西医治疗方法有哪些。,0.0491400491400491,0.0399002447736026,0.0,0.0349127136015329,0.0059163951057378
蝶窦囊肿的西医治疗方法有哪些。,0.3025210084033614,0.2954545405810951,0.05035970727738,0.1818181769447315,0.0374703095920657
进行性骨化性纤维发育不良的西医治疗方法有哪些。,0.0511627906976744,0.0421545619819123,0.0,0.0421545619819123,0.0037065244609984
贲门良性肿瘤的西医治疗方法有哪些。,0.0433436532507739,0.031446535881295,0.0,0.031446535881295,0.0031778961528889
家族性低β脂蛋白血症的西医治疗方法有哪些。,0.1047120418848167,0.0957446758968993,0.003642982249568,0.0797872290883887,0.0110997809098819
糖尿病性胰岛素相关性神经炎的西医治疗方法有哪些。,0.0389972144846796,0.0282485825808365,0.0,0.0282485825808365,0.0128960272323713
念珠菌龟头炎的西医治疗方法有哪些。,0.0375,0.0253968203968767,0.0,0.0253968203968767,0.0114639844366487
肘部瘢痕挛缩的西医治疗方法有哪些。,0.0796252927400468,0.0710900429126707,0.0,0.0663507064197797,0.0060033737853576
弥漫型间皮瘤的西医治疗方法有哪些。,0.3076923076923076,0.3008356496383486,0.0440677916379781,0.2005570981063152,0.0200912058848024
1型糖尿病性下肢溃疡的西医治疗方法有哪些。,0.3230769230769231,0.3168831119851577,0.0515297857219543,0.2337662288682747,0.0230984346101725
胸骨旁膈疝的西医治疗方法有哪些。,0.0763358778625954,0.0703124952746585,0.0,0.0703124952746585,0.0050680238799516
视网膜脱离修复术后的西医治疗方法有哪些。,0.1389728096676737,0.1288343508289738,0.0042016757231186,0.116564412178667,0.0065047200652177
下颈椎脊髓损伤的西医治疗方法有哪些。,0.2796208530805687,0.273381290293233,0.0589147237999643,0.2398081488064225,0.0207756106981811
腱鞘良性肿瘤的西医治疗方法有哪些。,0.0344827586206896,0.0210526266060953,0.0,0.0210526266060953,0.0044893471432514
新生儿高胆红素血症的西医治疗方法有哪些。,0.1985111662531017,0.1919191869254414,0.0354838659779403,0.1414141364203909,0.0231159275127532
会阴裂伤累及阴道肌肉的西医治疗方法有哪些。,0.2955145118733509,0.2887700487527525,0.0508474528479751,0.208556145009437,0.019709541390751
肠系膜结核的西医治疗方法有哪些。,0.0402298850574712,0.0291545139729202,0.0,0.0291545139729202,0.012420864128123
寰椎关节骨性关节炎的西医治疗方法有哪些。,0.1445221445221445,0.1367924482441484,0.0163132088915278,0.1037735803196201,0.0123909485394621
毛霉病的西医治疗方法有哪些。,0.0324074074074074,0.0234191994579038,0.0,0.0234191994579038,0.0057258977057451
慢性游走性红斑的西医治疗方法有哪些。,0.054054054054054,0.0426829218309419,0.0,0.0365853608553323,0.0043272719756477
先天性鼻发育不良的西医治疗方法有哪些。,0.036144578313253,0.0244648268121848,0.0,0.0244648268121848,0.0116561213250816
甲状舌管囊肿的西医治疗方法有哪些。,0.2876254180602006,0.2789115596712018,0.0546696991370949,0.2312925120521543,0.0211539876002956
慢性颈淋巴结炎的西医治疗方法有哪些。,0.0171428571428571,0.0057970965585422,0.0,0.0057970965585422,0.0032357156228063
软骨瘤的西医治疗方法有哪些。,0.0424242424242424,0.0307692257863203,0.0,0.0307692257863203,0.0117804691554182
糖尿病酮症酸中毒的西医治疗方法有哪些。,0.2168674698795181,0.2097560927913148,0.0416666617408372,0.1902438976693636,0.0177376031008947
脑动脉夹层不伴出血的西医治疗方法有哪些。,0.0356083086053412,0.0240963805450728,0.0,0.0240963805450728,0.0101984217301618
植入性前房囊肿的西医治疗方法有哪些。,0.014018691588785,0.0047281279432665,0.0,0.0047281279432665,0.0023343146824347
梅毒性脊髓痨型麻痹性痴呆的西医治疗方法有哪些。,0.0310880829015544,0.0210526266954304,0.0,0.0210526266954304,0.0056887426189881
垂体发育不全的西医治疗方法有哪些。,0.2782152230971129,0.2727272679024279,0.0430463526685787,0.2566844871537648,0.0183391300676564
精索皮样囊肿的西医治疗方法有哪些。,0.0191387559808612,0.0096852252460904,0.0,0.0096852252460904,0.0049510036351793
颅骨生长性骨折的西医治疗方法有哪些。,0.0188679245283018,0.0114285672671216,0.0,0.0114285672671216,0.0044441446898625
支气管内出血的西医治疗方法有哪些。,0.0566037735849056,0.0477326922482788,0.0031496015120167,0.0477326922482788,0.0069684238815389
来苏中毒的西医治疗方法有哪些。,0.209090909090909,0.2027649721284165,0.0426179555021794,0.1705069076122874,0.0162839239755553
心导管治疗术后动静脉瘘的西医治疗方法有哪些。,0.029143897996357,0.0220588189301074,0.0,0.0220588189301074,0.0034716741024236
混合性酸中毒的西医治疗方法有哪些。,0.0398671096345514,0.027027022027941,0.0,0.027027022027941,0.0120662044146759
胆囊胆固醇沉着症的西医治疗方法有哪些。,0.0471092077087794,0.0390455485129475,0.0,0.0390455485129475,0.0062192696540898
急性冠状动脉支架内血栓形成的西医治疗方法有哪些。,0.0427807486631016,0.0325203202776132,0.0,0.0325203202776132,0.0107043564887531
先天性肺动脉瓣上狭窄的西医治疗方法有哪些。,0.2677595628415301,0.2603878066666156,0.070110696139963,0.1883656460017956,0.0248975558946254
心肌脓肿的西医治疗方法有哪些。,0.0434782608695652,0.0295202902275304,0.0,0.0295202902275304,0.0127805707249384
十二指肠溃疡伴出血的西医治疗方法有哪些。,0.048076923076923,0.0389294355932068,0.0,0.0389294355932068,0.0091495065687151
过敏性哮喘的西医治疗方法有哪些。,0.0402010050251256,0.0306122399553579,0.0,0.0306122399553579,0.0097529402551446
腺样基底细胞癌的西医治疗方法有哪些。,0.091324200913242,0.0833333286012519,0.0061823753382311,0.0740740693419927,0.0071452591041994
神经根炎的西医治疗方法有哪些。,0.0181818181818181,0.0061538411561697,0.0,0.0061538411561697,0.0053254798084861
难治性贫血伴环形铁粒幼细胞的西医治疗方法有哪些。,0.0305676855895196,0.0220750503321015,0.0,0.0220750503321015,0.0027924101797243
念珠菌尿道口炎的西医治疗方法有哪些。,0.0288184438040345,0.0175438546506631,0.0,0.0175438546506631,0.0090960267624801
全身纤维囊性骨炎的西医治疗方法有哪些。,0.043360433604336,0.0329670279676375,0.0,0.0329670279676375,0.0120402491607289
产褥期化脓性乳腺炎的西医治疗方法有哪些。,0.0311804008908685,0.0225225179251896,0.0,0.0225225179251896,0.0069247456896287
肥大性间质神经病的西医治疗方法有哪些。,0.214123006833713,0.2073732672845039,0.0605095493815675,0.152073728113997,0.0264423229184978
上肢动脉闭塞的西医治疗方法有哪些。,0.0477223427331887,0.0394736796684562,0.0,0.0394736796684562,0.004331585608981
新生儿发热的西医治疗方法有哪些。,0.0607476635514018,0.0521326967372704,0.0,0.0521326967372704,0.0052281273581825
骨肥厚症的西医治疗方法有哪些。,0.2864721485411141,0.2795698876709736,0.0778761013243953,0.1989247263806511,0.0343671198097213
灰发营养障碍症的西医治疗方法有哪些。,0.0240963855421686,0.012307687324783,0.0,0.012307687324783,0.0067088667976905
海绵窦脑膜瘤的西医治疗方法有哪些。,0.1481481481481481,0.1399999950180002,0.036809810967905,0.1149999950180002,0.0200661999416678
阴茎癌的西医治疗方法有哪些。,0.0425531914893617,0.0344827542004501,0.0,0.0344827542004501,0.0066849841099853
纵隔疝的西医治疗方法有哪些。,0.0204918032786885,0.0124481280696803,0.0,0.0124481280696803,0.00322275072243
手内在肌损伤后遗症的西医治疗方法有哪些。,0.0502283105022831,0.041570434270811,0.0059701444088254,0.041570434270811,0.0070243958831669
腓骨长肌撕裂的西医治疗方法有哪些。,0.074074074074074,0.0646766120056438,0.0,0.0646766120056438,0.003891478681863
病灶性扁桃体炎的西医治疗方法有哪些。,0.0712166172106824,0.0602409590651767,0.0041579992142208,0.0602409590651767,0.0096626358519754
下丘脑性肥胖的西医治疗方法有哪些。,0.0467836257309941,0.0356083036106691,0.0,0.0356083036106691,0.0147575365400716
环形红斑的西医治疗方法有哪些。,0.0577427821522309,0.0479999951155204,0.0,0.0479999951155204,0.0078163827640271
腕和手神经损伤的西医治疗方法有哪些。,0.1836228287841191,0.1809045180232823,0.032051277242409,0.1306532617418754,0.0105141637402555
荨麻疹性血管炎的西医治疗方法有哪些。,0.0224719101123595,0.0136674214693794,0.0,0.0136674214693794,0.0023394294250107
支气管良性肿瘤的西医治疗方法有哪些。,0.0146520146520146,0.0,0.0,0.0,0.0044390369449476
椎动脉血栓形成的西医治疗方法有哪些。,0.0414746543778801,0.0372960325210149,0.0,0.0372960325210149,0.0032933902786725
先天性鸡胸的西医治疗方法有哪些。,0.2727272727272727,0.2655826508715418,0.070298764773398,0.2113821088661218,0.025834223187613
高血压原因未明的西医治疗方法有哪些。,0.0446650124069478,0.0351758744378936,0.0,0.0351758744378936,0.0090559496831085
风湿性主动脉瓣狭窄(轻度)的西医治疗方法有哪些。,0.0465116279069767,0.0353982250937607,0.0,0.0353982250937607,0.0148209380912885
斑蝥黄沉着的西医治疗方法有哪些。,0.0287769784172661,0.019417471124518,0.0,0.019417471124518,0.0028147097868805
回盲部肿物的西医治疗方法有哪些。,0.0428134556574923,0.0310558957231595,0.0,0.0310558957231595,0.003910803142015
结核性肺纤维变性的西医治疗方法有哪些。,0.0367454068241469,0.0265957398541486,0.0,0.0265957398541486,0.0029906430354329
累积性刺激性接触性皮炎的西医治疗方法有哪些。,0.054054054054054,0.0412371084153476,0.0,0.0412371084153476,0.0170202944451417
盆腔器官损伤的西医治疗方法有哪些。,0.0546448087431694,0.0443213249576051,0.0,0.0443213249576051,0.0032237814019174
不完全医疗性流产并发出血的西医治疗方法有哪些。,0.031578947368421,0.0213903695380204,0.0,0.0213903695380204,0.0078764515047255
颅骨海绵状血管瘤的西医治疗方法有哪些。,0.0394366197183098,0.0285714236734702,0.0,0.0285714236734702,0.0070498950199696
涎腺囊肿的西医治疗方法有哪些。,0.0106666666666666,0.0,0.0,0.0,0.0025745255631488
空肠破裂的西医治疗方法有哪些。,0.0615384615384615,0.0470588185356406,0.0,0.0470588185356406,0.0113358406152762
恶性高血压的西医治疗方法有哪些。,0.0284090909090909,0.0173410357571264,0.0,0.0173410357571264,0.0089608863117992
混合型肠道蠕虫病的西医治疗方法有哪些。,0.217391304347826,0.2102689439137739,0.0336134404801927,0.1418092862120625,0.02318744519546
狼疮性视网膜病变的西医治疗方法有哪些。,0.0320855614973262,0.0216802119573163,0.0,0.0216802119573163,0.0081227588502894
胡萝卜素皮肤的西医治疗方法有哪些。,0.0447284345047923,0.0324675274930434,0.0,0.0324675274930434,0.0114499180350205
激素依赖性皮炎的西医治疗方法有哪些。,0.0960334029227557,0.0889830460718905,0.0029411715581829,0.0762711816651109,0.0032191486376759
光变应性接触性皮炎的西医治疗方法有哪些。,0.0348837209302325,0.0236686340926448,0.0,0.0236686340926448,0.0043817073975784
衣原体性直肠炎的西医治疗方法有哪些。,0.241025641025641,0.2337662291969641,0.0461811675787857,0.1714285668593018,0.0145193832436629
